0, 477.260461
1, 481.519098
2, 481.665518
3, 482.801949
4, 483.152620
5, 484.436059
6, 485.789051
7, 491.512577
8, 492.453918
9, 494.102310
10, 492.119247
11, 497.024172
12, 499.599276
13, 503.563320
14, 503.161147
15, 495.977595
16, 498.575846
17, 504.607529
18, 510.648255
19, 512.882345
20, 515.430024
21, 506.458993
22, 508.363228
23, 523.639492
24, 526.729730
25, 502.004556
26, 504.471583
27, 498.363338
28, 504.406934
29, 506.532881
30, 494.519060
31, 494.817937
32, 497.131179
33, 498.649761
34, 500.173239
35, 501.966257
36, 520.691655
37, 502.639168
38, 503.330669
39, 503.673007
40, 496.841439
41, 489.473886
42, 496.491017
43, 489.726695
44, 495.361442
45, 483.891226
46, 484.115250
47, 484.429896
48, 490.824512
49, 489.402857
50, 492.834455
51, 496.914027
52, 497.228690
53, 504.144147
54, 488.781849
55, 493.562468
56, 509.636377
57, 511.452649
58, 503.805864
59, 503.726866
60, 523.840989
61, 520.185596
62, 517.841197
63, 523.364737
64, 508.442740
65, 494.149517
66, 486.771935
67, 486.703326
68, 489.652650
69, 481.763708
70, 484.202077
71, 486.594526
72, 489.461951
73, 491.765648
74, 492.983995
75, 492.208230
76, 493.710838
77, 504.256983
78, 504.788502
79, 506.578115
80, 506.025542
81, 509.262192
82, 497.958465
83, 478.776988
84, 478.904252
85, 479.913898
86, 480.121510
87, 480.271760
88, 481.335605
89, 475.352775
90, 475.778486
91, 481.756571
92, 482.794045
93, 485.990164
94, 485.758674
95, 486.989616
96, 492.504506
97, 495.868699
98, 497.629626
99, 510.345199
100, 492.458356
101, 496.176151
102, 495.700933
103, 497.283416
104, 483.917519
105, 471.815972
106, 474.212267
107, 476.556817
108, 492.238419
109, 488.966327
110, 477.789608
111, 479.466560
112, 460.421227
113, 460.426971
114, 461.017085
115, 468.623384
116, 469.510640
117, 475.288411
118, 473.445871
119, 473.925570
120, 459.814319
121, 461.371363
122, 464.967927
123, 455.545972
124, 455.828499
125, 457.102643
126, 463.359654
127, 451.792777
128, 451.951420
129, 465.767695
130, 466.180993
131, 454.845824
132, 472.405323
133, 473.475513
134, 448.770702
135, 448.642142
136, 449.555965
137, 450.419053
138, 457.187425
139, 457.744725
140, 457.533668
141, 459.237452
142, 464.471192
143, 464.839997
144, 465.214331
145, 469.253003
146, 462.666469
147, 450.749427
148, 451.092050
149, 451.317244
150, 467.378371
151, 457.796565
152, 457.429679
153, 457.525762
154, 457.650138
155, 463.736770
156, 450.070131
157, 449.420074
158, 449.964139
159, 444.293595
160, 444.450142
161, 460.328056
162, 465.001266
163, 461.643953
164, 465.733050
165, 457.437573
166, 462.936265
167, 464.851633
168, 459.444085
169, 460.008723
170, 460.011198
171, 459.992649
172, 447.186304
173, 459.781514
174, 460.235163
175, 452.647071
176, 451.160591
177, 451.672726
178, 453.629936
179, 457.446330
180, 457.559038
181, 458.766134
182, 459.467830
183, 454.406397
184, 454.574935
185, 454.584506
186, 455.350292
187, 454.559649
188, 455.279206
189, 454.619285
190, 457.961435
191, 458.080650
192, 455.250194
193, 458.187099
194, 458.029746
195, 458.126172
196, 458.179888
197, 455.714549
198, 455.613254
199, 455.581162
200, 446.555403
201, 446.658022
202, 446.715715
203, 442.457118
204, 442.991299
205, 443.467659
206, 443.993337
207, 444.006942
208, 444.550721
209, 444.444495
210, 445.273308
211, 442.303290
212, 445.006016
213, 444.947745
214, 442.789560
215, 442.486345
216, 442.714017
217, 442.890782
218, 442.663128
219, 443.269084
220, 443.340801
221, 443.409518
222, 443.398654
223, 443.645446
224, 443.653732
225, 443.548526
226, 444.014866
227, 443.968936
228, 444.003684
229, 444.204484
230, 444.248815
231, 445.120438
232, 445.767479
233, 445.430003
234, 447.310314
235, 447.553249
236, 450.312452
237, 445.608420
238, 445.479791
239, 445.750824
240, 444.133452
241, 446.928035
242, 446.771979
243, 446.659041
244, 447.026632
245, 447.000280
246, 446.994726
247, 447.120684
248, 447.182564
249, 447.292529
250, 447.299837
251, 447.065550
252, 447.540499
253, 449.326846
254, 448.203160
255, 449.317151
256, 438.565561
257, 437.133568
258, 438.618095
259, 438.970005
260, 438.781630
261, 438.952626
262, 439.000720
263, 438.853471
264, 438.920121
265, 439.243605
266, 439.143755
267, 437.920477
268, 437.787338
269, 437.811570
270, 437.839133
271, 438.454563
272, 440.266513
273, 440.434048
274, 441.918255
275, 434.788448
276, 459.041452
277, 443.669929
278, 449.640434
279, 449.960055
280, 449.846465
281, 449.831359
282, 435.325249
283, 449.896085
284, 450.133114
285, 450.745626
286, 436.385160
287, 435.912548
288, 439.631550
289, 440.039731
290, 439.754611
291, 439.982678
292, 439.562006
293, 439.164951
294, 439.264850
295, 439.793636
296, 443.691758
297, 440.203224
298, 439.930189
299, 439.968319
300, 440.265991
301, 439.833207
302, 444.497829
