0, 9893.405077
1, 9993.412606
2, 9998.997165
3, 10002.028879
4, 9988.592818
5, 9992.315452
6, 10000.796548
7, 9999.833386
8, 10000.976578
9, 10002.775106
10, 9995.591511
11, 9984.294607
12, 9998.305653
13, 10004.143015
14, 10006.833623
15, 10002.850475
16, 9986.802974
17, 10008.278297
18, 10018.157613
19, 10018.989181
20, 10021.777143
21, 10035.154335
22, 10039.999092
23, 10037.537283
24, 10036.243275
25, 10040.009049
26, 10035.224117
27, 10026.568066
28, 10039.029446
29, 10044.262015
30, 10051.762512
31, 10037.697951
32, 10038.037479
33, 10070.005236
34, 10061.124433
35, 10087.244882
36, 10072.755941
37, 10075.026416
38, 10064.642627
39, 10073.704114
40, 10070.423908
41, 10067.048506
42, 10061.211352
43, 10066.391968
44, 10064.530444
45, 10076.033619
46, 10084.269315
47, 10088.048097
48, 10088.647364
49, 10094.671441
50, 10110.457564
51, 10117.479802
52, 10118.776656
53, 10129.725705
54, 10118.510618
55, 10130.262251
56, 10129.390732
57, 10119.802286
58, 10130.502507
59, 10119.470124
60, 10130.197815
61, 10106.490887
62, 10110.476412
63, 10115.658001
64, 10116.601257
65, 10111.757091
66, 10102.636555
67, 10103.731846
68, 10105.374472
69, 10106.752246
70, 10101.117701
71, 10096.875822
72, 10102.121137
73, 10095.700658
74, 10106.905921
75, 10107.420960
76, 10108.249979
77, 10104.427362
78, 10110.877963
79, 10108.176015
80, 10109.626296
81, 10115.856055
82, 10117.122786
83, 10132.689324
84, 10134.644689
85, 10145.322724
86, 10134.900166
87, 10127.501865
88, 10125.800543
89, 10141.349216
90, 10130.778470
91, 10131.507037
92, 10115.136530
93, 10111.797874
94, 10099.337191
95, 10098.807401
96, 10104.129266
97, 10093.752538
98, 10082.846979
99, 10084.092852
100, 10072.981229
101, 10085.537448
102, 10079.734763
103, 10081.241561
104, 10081.297875
105, 10079.855172
106, 10072.292053
107, 10089.873896
108, 10094.025664
109, 10102.965987
110, 10093.303065
111, 10094.210139
112, 10086.662690
113, 10077.735738
114, 10070.266214
115, 10061.909746
116, 10068.523771
117, 10109.993930
118, 10090.725054
119, 10078.362511
120, 10089.558308
121, 10089.906667
122, 10090.511669
123, 10114.402007
124, 10127.716952
125, 10133.931886
126, 10126.861316
127, 10120.677950
128, 10115.219213
129, 10124.366651
130, 10119.261148
131, 10104.314109
132, 10117.103421
133, 10117.281790
134, 10131.319105
135, 10121.312912
136, 10126.719067
137, 10115.028039
138, 10128.269166
139, 10125.764920
140, 10126.375128
141, 10140.582796
142, 10130.258050
143, 10130.232074
144, 10130.423533
145, 10132.125546
146, 10124.543483
147, 10119.748950
148, 10119.981203
149, 10129.924201
150, 10123.280385
151, 10123.371531
152, 10124.694006
153, 10125.917926
154, 10139.287764
155, 10158.683694
156, 10159.619719
157, 10145.021936
158, 10144.344782
159, 10135.377960
160, 10112.434717
161, 10102.216820
162, 10101.427181
163, 10087.313959
164, 10087.011214
165, 10095.098303
166, 10116.333838
167, 10103.228768
168, 10107.682007
169, 10089.953565
170, 10090.304504
171, 10090.313497
172, 10102.227565
173, 10103.069800
174, 10102.926240
175, 10105.262360
176, 10129.816700
177, 10145.865817
178, 10158.632827
179, 10160.615020
180, 10146.856399
181, 10134.312463
182, 10118.733068
183, 10126.183057
184, 10126.245455
185, 10121.074481
186, 10134.511562
187, 10135.211831
188, 10124.590760
189, 10112.293776
190, 10112.917410
191, 10116.637654
192, 10124.387620
193, 10122.791034
194, 10124.324568
195, 10124.378206
196, 10135.135357
197, 10135.422146
198, 10123.430006
199, 10115.079072
200, 10116.350265
201, 10105.881678
202, 10098.294457
203, 10121.478538
204, 10112.314248
205, 10111.857694
206, 10101.164028
207, 10123.312859
208, 10123.403529
209, 10122.213125
210, 10113.732702
211, 10113.936575
212, 10113.904247
213, 10115.646274
214, 10121.378290
215, 10121.412248
216, 10121.550143
217, 10129.779697
218, 10159.963626
219, 10174.061743
220, 10209.904475
221, 10210.263797
222, 10209.393222
223, 10209.740508
224, 10175.119622
225, 10183.620169
226, 10164.355071
227, 10159.849106
228, 10165.247445
229, 10158.525507
230, 10122.279362
231, 10129.185988
232, 10141.325843
233, 10133.351359
234, 10146.922366
235, 10159.780600
236, 10167.008343
237, 10153.608423
238, 10188.263407
239, 10175.510776
240, 10175.616610
241, 10166.521366
242, 10166.530479
243, 10166.596347
244, 10154.364067
245, 10153.759782
246, 10162.601118
247, 10163.110191
248, 10170.588152
249, 10171.451172
250, 10171.906385
251, 10170.888092
252, 10168.329351
253, 10159.151717
254, 10166.813644
255, 10152.359073
256, 10152.032456
257, 10147.984907
258, 10148.889802
259, 10149.103153
260, 10149.100123
261, 10157.725390
262, 10141.020281
263, 10147.540954
264, 10148.246752
265, 10148.657097
266, 10148.583183
267, 10150.417628
268, 10150.271760
269, 10150.184205
270, 10150.548416
271, 10143.742245
272, 10159.239730
273, 10160.895763
274, 10162.576812
275, 10162.692412
276, 10175.198000
277, 10173.599380
278, 10173.766836
279, 10173.804559
280, 10158.747699
281, 10151.385266
282, 10151.458308
283, 10151.820558
284, 10171.823311
285, 10162.814841
286, 10147.856778
287, 10165.659233
288, 10165.754872
289, 10185.761464
290, 10187.796805
291, 10188.680944
292, 10237.071531
293, 10254.689515
294, 10255.341255
295, 10255.909516
296, 10259.537696
297, 10265.819638
298, 10237.087192
299, 10240.582069
300, 10250.790815
301, 10239.598813
302, 10239.931616
303, 10239.119690
304, 10245.097404
305, 10239.642310
306, 10246.176611
307, 10260.689398
308, 10248.474125
309, 10249.462503
310, 10271.029219
